Pilot_ID,Flight_Hours,Training_Scores,Incident_Reports,Flight_Maneuver_Proficiency,Physiological_Data,Cognitive_Performance,Stress_Levels,Communication_Skills,Weather_Adaptability,Peer_Reviews,Simulator_Performance,Fatigue_Management,Final_Rating
4741,19,0,69,19,87,27,48,7,29,92,68,48,35
4742,94,4,83,36,12,19,82,4,4,4,87,38,35.75
4743,67,79,30,72,68,48,23,12,5,98,83,74,72.45
4744,43,14,32,48,22,56,26,6,61,6,61,96,46
4745,22,27,43,18,61,81,35,20,9,15,36,48,41.15
4746,1,94,70,54,30,87,16,92,69,95,94,88,65.2
4747,21,22,7,39,52,96,55,36,9,51,46,33,47.6
4748,56,16,72,6,16,58,9,44,84,80,80,74,47.85
4749,100,97,1,4,48,25,53,51,43,20,48,15,68.2
4750,71,12,16,41,48,18,80,47,55,26,23,95,49
4751,6,13,51,87,66,12,73,61,3,78,81,14,38.4
4752,77,10,44,47,25,73,73,77,12,22,25,39,47.6
4753,55,27,36,6,12,61,37,100,73,71,54,78,52.65
4754,66,41,41,10,37,13,80,50,79,24,6,6,42.55
4755,15,95,43,72,21,72,89,3,18,10,77,100,55.15
4756,82,98,80,48,84,10,89,85,69,62,40,39,67.5
4757,50,60,37,29,28,66,97,55,89,56,1,65,54.05
4758,81,63,98,40,44,11,3,74,61,84,29,69,59.2
4759,79,30,93,2,45,34,49,33,8,53,80,99,46.8
4760,71,80,5,85,38,38,90,44,45,9,19,91,66.7
4761,96,72,67,39,68,31,60,15,55,49,55,21,62.45
4762,11,9,50,50,77,13,20,8,73,72,73,100,43.3
4763,52,7,100,83,81,64,35,79,39,0,23,58,47.8
4764,74,20,34,31,67,26,45,15,66,85,11,4,49.6
4765,4,76,57,47,96,100,94,94,82,69,90,17,62.5
4766,26,58,56,70,38,59,70,30,61,29,14,10,46.6
4767,11,49,72,70,19,42,43,12,98,54,72,7,42.9
4768,16,68,5,19,76,64,63,4,45,97,81,19,56.35
4769,5,69,12,88,99,54,97,46,5,76,47,74,60.25
4770,96,29,58,34,67,92,17,38,28,85,60,58,66.1
4771,4,94,85,23,34,87,87,17,18,5,70,90,46.15
4772,56,16,91,39,7,80,12,19,14,23,27,92,41.05
4773,27,74,29,76,51,34,12,1,56,84,99,24,61
4774,77,19,99,51,39,94,24,39,37,86,2,57,52.55
4775,68,47,1,38,35,31,4,29,20,4,15,18,52.4
4776,58,72,57,67,5,18,38,9,50,6,35,1,47.45
4777,32,1,35,60,85,94,28,63,38,2,3,57,48.75
4778,61,36,71,75,69,38,56,41,86,12,98,65,57.8
4779,49,0,44,80,99,19,45,74,19,53,8,6,45.95
4780,18,3,8,64,72,27,32,52,1,62,11,50,41.9
4781,85,99,64,61,15,2,87,92,31,75,73,94,67.1
4782,68,53,76,80,45,31,9,52,91,5,43,32,57.9
4783,65,24,49,1,58,85,57,39,3,97,65,74,53.35
4784,93,2,78,5,37,57,24,15,6,78,18,12,41.35
4785,46,8,31,74,96,53,73,47,2,46,12,9,47.15
4786,38,85,97,42,17,41,38,60,24,81,54,58,51.85
4787,67,86,42,81,11,14,15,91,8,54,96,37,65.55
4788,32,75,94,39,53,82,59,80,86,48,64,19,56.3
4789,12,73,77,88,90,61,27,37,86,56,91,84,64.55
4790,83,33,53,38,46,30,75,43,25,2,69,13,48.15
4791,53,42,46,27,0,60,43,14,63,21,2,87,45.3
4792,6,73,13,79,14,25,57,94,17,34,24,39,48.85
4793,78,93,47,62,90,68,31,60,87,27,51,6,76.5
4794,86,21,54,63,79,56,62,6,90,41,15,68,58.7
4795,13,69,28,11,20,19,92,29,1,11,42,5,33.4
4796,86,1,46,40,0,65,44,35,0,0,55,39,42.55
4797,18,93,62,28,92,20,52,89,47,99,67,52,60.1
4798,53,65,18,22,66,59,60,10,79,93,7,98,62.85
4799,92,31,90,84,11,62,49,69,62,22,79,8,55.85
4800,19,15,8,79,27,50,26,28,87,100,43,64,51.4
4801,28,75,100,50,38,99,25,91,35,27,37,19,53.5
4802,23,0,36,44,36,91,2,78,62,68,22,5,44.75
4803,81,71,91,89,94,83,89,92,74,35,5,95,73.5
4804,62,47,51,100,59,100,38,5,25,53,42,76,65.75
4805,73,49,56,21,30,38,64,75,5,46,43,38,49.85
4806,56,12,87,9,57,99,34,50,25,55,79,20,46.15
4807,7,14,27,6,96,10,52,79,92,9,79,36,39.85
4808,89,52,35,72,96,56,90,37,42,4,22,11,63.4
4809,61,43,63,88,10,2,45,72,0,13,15,69,45.7
4810,28,7,17,14,28,36,67,21,8,23,99,14,33
4811,73,73,88,76,88,83,82,96,26,62,75,20,69.95
4812,16,45,34,45,12,95,21,89,70,27,100,84,56.45
4813,65,68,67,89,50,24,59,53,2,20,8,91,56.95
4814,5,18,77,84,53,20,5,39,60,75,81,99,45.05
4815,57,37,38,86,18,79,51,6,72,19,8,80,55
4816,68,10,89,60,57,41,72,95,1,61,84,45,48.2
4817,27,42,7,91,35,0,74,39,73,95,57,70,53.7
4818,61,19,87,60,27,22,85,23,80,50,64,86,44.1
4819,40,19,79,50,67,23,72,40,30,39,58,85,41.9
4820,68,20,83,37,2,46,28,50,64,84,22,9,42.85
4821,81,81,14,11,100,88,42,38,17,80,68,81,78
4822,89,56,6,87,88,6,73,100,5,64,18,65,70.45
4823,83,49,16,76,40,37,33,82,41,27,34,75,66.4
4824,40,73,85,65,34,46,30,42,67,53,96,38,56.9
4825,48,97,85,53,92,34,85,68,3,1,54,21,56.5
4826,90,25,63,38,92,77,45,93,98,80,81,85,72
4827,48,29,11,75,75,61,3,58,3,13,39,41,57.95
4828,75,72,81,38,98,72,1,24,64,13,13,85,67
4829,70,30,55,77,83,2,4,93,40,43,83,5,58.7
4830,2,41,45,29,80,19,45,24,42,81,12,51,40.15
4831,9,67,46,47,75,96,78,72,94,39,52,36,58.15
4832,97,60,78,82,49,43,18,90,54,33,79,83,72.05
4833,88,60,100,30,99,31,37,23,18,64,94,5,58.95
4834,34,69,15,24,73,99,58,61,20,17,38,72,61.2
4835,79,77,68,67,81,25,78,42,57,33,98,28,65.7
4836,1,67,1,50,29,47,71,58,29,86,83,100,55.35
4837,23,89,91,12,71,4,19,53,6,48,64,68,48
4838,73,16,53,99,76,58,75,78,68,79,55,50,63.55
4839,37,18,26,62,94,60,67,25,63,82,39,76,55.9
4840,21,50,30,41,69,48,52,53,1,100,45,26,50.65
4841,25,69,40,53,53,29,54,60,66,54,76,86,57.7
4842,42,62,35,100,70,16,38,93,78,61,6,36,62.7
4843,54,92,46,66,84,69,35,74,100,69,44,45,76.35
4844,38,74,42,79,50,57,57,92,73,23,21,97,64.25
4845,90,79,64,89,27,62,14,78,8,80,6,24,69.3
4846,28,29,49,55,63,60,0,43,22,47,83,36,50.85
4847,19,24,92,18,84,62,94,8,13,79,51,22,34.75
4848,90,74,0,45,20,14,8,41,53,38,100,91,71.45
4849,40,70,71,14,87,0,22,28,44,47,99,25,51.05
4850,53,25,56,31,26,12,51,78,96,69,67,75,48.6
4851,19,55,15,48,26,47,25,80,15,79,69,51,53.85
4852,18,21,27,20,76,33,59,79,83,8,66,2,41.95
4853,83,88,85,64,49,29,17,57,71,28,2,72,65.55
4854,98,18,81,69,28,18,96,85,97,67,57,78,56
4855,65,30,21,26,38,63,77,62,94,59,66,71,58.35
4856,29,25,40,22,56,65,57,48,56,25,99,27,46
4857,52,41,75,46,91,56,64,10,7,37,53,89,52
4858,33,40,18,94,36,43,76,88,24,61,8,79,54.3
4859,21,99,88,11,92,11,78,53,40,25,53,33,47.9
4860,66,22,49,84,63,39,100,29,61,13,79,83,54.55
4861,5,46,58,65,47,23,68,65,76,98,50,64,47.15
4862,78,12,68,4,21,10,13,64,17,48,15,87,40.6
4863,26,88,33,8,99,65,77,57,49,42,11,28,57.2
4864,9,65,38,19,29,0,45,56,40,87,19,3,38.8
4865,72,65,73,81,27,57,68,36,33,7,52,67,57.95
4866,96,15,6,62,22,27,74,53,99,39,30,61,58.1
4867,95,72,100,85,96,67,31,72,80,24,93,37,76.95
4868,47,27,51,71,3,93,50,68,11,62,20,66,50.25
4869,69,76,59,97,2,58,68,23,79,3,2,1,55.8
4870,58,34,51,72,60,70,99,62,76,14,20,92,56.75
4871,99,40,78,70,95,21,14,90,74,15,91,91,70.95
4872,58,76,23,29,3,89,52,93,77,53,27,75,65.25
4873,1,30,25,81,64,28,70,50,41,10,4,43,39.9
4874,28,84,89,90,11,88,68,14,54,27,70,78,56.15
4875,67,31,89,15,12,73,93,46,91,6,68,94,46.3
4876,64,53,9,84,33,83,14,72,58,37,72,100,73.75
4877,82,97,16,4,58,77,29,45,50,23,46,31,71.4
4878,25,71,77,28,92,96,77,100,87,94,84,85,66.75
4879,88,58,1,46,72,68,23,29,52,67,19,2,70
4880,9,40,76,100,30,44,87,78,80,36,37,16,42.6
4881,52,65,26,21,70,69,34,19,8,34,36,92,59.55
4882,78,95,72,77,12,85,68,56,93,5,57,11,67.5
4883,58,53,70,56,53,16,11,48,100,32,16,63,55.1
4884,21,39,47,82,1,78,83,55,2,95,41,62,47
4885,50,27,73,34,32,38,45,55,7,98,91,77,47.65
4886,47,36,8,87,49,39,68,24,81,80,94,71,62.4
4887,20,64,85,59,6,27,35,8,58,53,96,40,43.5
4888,21,73,22,69,17,1,84,21,29,95,31,1,44.95
4889,99,54,70,59,50,81,47,76,66,13,61,52,68.65
4890,97,3,72,57,7,26,66,36,54,18,95,33,45.3
4891,29,98,26,2,54,20,92,27,33,87,86,87,56.8
4892,24,9,87,33,75,86,53,13,42,10,20,83,38.05
4893,27,46,92,44,42,6,88,29,27,70,88,73,39.55
4894,64,74,80,49,58,60,90,38,36,44,32,39,56.25
4895,44,13,83,1,29,51,35,56,88,59,66,70,41.4
4896,67,37,70,14,58,47,51,4,29,87,5,64,47.6
4897,6,11,42,36,8,18,21,11,70,57,91,54,33.5
4898,48,44,6,14,91,72,37,34,61,87,65,73,64.65
4899,8,16,91,59,67,11,98,40,28,77,31,50,30.8
4900,35,79,82,95,38,93,61,62,1,23,63,4,56.8
4901,82,34,62,84,80,70,64,41,89,10,25,55,63.2
4902,0,65,83,63,10,1,2,64,56,71,61,20,40.6
4903,9,74,43,80,1,16,87,64,56,43,4,57,43.85
4904,35,40,38,97,22,74,7,42,41,78,10,72,57.3
4905,72,66,39,95,62,75,38,59,48,65,73,92,76.85
4906,45,28,6,51,21,2,17,19,56,87,78,30,49.05
4907,31,17,69,22,60,20,2,97,70,44,81,45,44.65
4908,31,19,24,98,25,77,17,97,17,73,48,26,54.8
4909,5,13,58,36,11,78,79,62,69,31,77,69,36.75
4910,47,33,12,40,31,50,95,23,26,16,91,30,46.45
4911,37,48,85,100,8,9,0,91,53,53,93,40,51.7
4912,16,53,80,56,68,54,25,74,23,9,61,44,47.9
4913,73,30,85,96,89,35,51,71,96,85,59,35,63.85
4914,26,57,97,24,70,50,11,34,94,5,76,1,46.25
4915,53,41,61,36,92,73,37,40,33,90,83,61,61.3
4916,49,57,7,39,32,16,84,15,21,19,1,20,43.8
4917,34,81,44,84,23,88,40,79,87,0,88,33,65.45
4918,84,29,17,45,88,60,52,5,62,63,58,85,66.25
4919,24,24,87,59,94,90,12,19,35,80,75,12,50.65
4920,27,62,59,97,92,96,75,55,91,0,24,18,61.05
4921,14,18,59,18,68,74,12,74,83,100,67,32,48.7
4922,3,71,1,90,37,12,17,7,60,60,41,48,53.55
4923,92,91,65,8,10,64,18,83,81,78,75,2,68.35
4924,72,7,90,68,31,94,18,95,41,0,70,37,52.35
4925,26,94,13,4,63,96,69,96,95,80,54,82,70.9
4926,25,2,47,88,71,84,47,5,32,45,37,70,47.1
4927,18,66,55,25,19,79,70,91,73,59,95,14,51.7
4928,91,85,11,18,33,86,70,7,8,42,42,37,66.1
4929,16,80,95,29,41,73,27,61,24,43,69,24,48.7
4930,42,99,91,99,7,47,91,13,12,37,52,60,53.55
4931,40,16,54,47,65,96,18,2,46,1,90,85,51.9
4932,41,13,27,15,20,85,79,1,44,81,98,86,46.65
4933,49,8,88,70,78,69,80,21,4,11,20,49,40.55
4934,83,61,3,17,69,46,85,96,30,92,19,9,64.75
4935,39,93,89,55,4,99,82,84,30,22,18,99,56.85
4936,38,20,35,20,66,9,47,69,97,8,32,100,45.55
4937,22,75,49,30,42,56,28,70,89,7,62,49,54.75
4938,95,36,2,0,15,79,47,5,70,49,67,41,59.65
4939,51,95,0,2,98,12,18,49,40,79,59,70,69.35
4940,46,10,16,94,72,60,98,43,45,61,18,51,53.2
4941,62,19,70,24,34,57,46,7,51,22,27,45,41
4942,96,34,61,7,82,83,88,23,83,92,21,88,63.05
4943,68,52,47,64,42,67,59,26,85,58,50,39,61.55
4944,42,46,61,61,97,83,47,52,4,9,87,57,58.7
4945,47,74,68,6,38,85,19,50,11,11,62,23,52.2
4946,33,51,18,6,9,28,100,27,20,61,61,68,41.15
4947,39,7,33,7,73,15,18,58,8,75,93,84,45.4
4948,74,3,98,18,19,62,41,68,92,29,28,39,41.25
4949,60,26,48,16,0,46,76,82,90,73,73,19,46.65
4950,49,43,79,10,5,42,75,72,16,77,31,28,38.65
4951,66,39,46,48,52,22,48,24,23,67,72,36,52.3
4952,61,46,90,10,45,29,14,43,26,46,24,19,43
4953,57,93,49,40,65,56,59,46,7,83,15,17,61.65
4954,32,43,88,61,37,29,67,12,43,40,14,3,36.15
4955,74,47,25,51,32,66,78,52,61,6,58,10,57.05
4956,15,90,55,65,66,55,80,52,28,93,47,63,59.25
4957,81,84,77,67,99,23,26,36,82,87,17,85,73.25
4958,93,51,13,91,76,100,74,62,73,73,22,51,79.55
4959,47,83,77,96,34,76,54,65,23,51,54,42,62.95
4960,9,67,24,74,78,95,86,39,33,44,41,13,56.7
4961,81,10,99,66,44,100,14,77,59,37,2,44,54.55
4962,37,76,3,39,21,75,51,60,30,35,70,27,59.35
4963,18,72,78,4,67,7,30,94,3,80,51,3,43.05
4964,35,3,31,84,16,87,89,5,94,84,10,15,44.15
4965,58,75,81,21,4,43,6,24,8,57,54,37,49
4966,62,72,77,36,84,79,12,45,89,45,87,62,69.8
4967,76,76,64,10,56,95,53,30,76,66,98,22,67.05
4968,45,47,60,43,87,33,12,79,89,64,24,76,59.7
4969,2,25,19,85,94,34,19,62,53,17,91,19,50.95
4970,73,76,73,52,39,95,97,90,0,1,75,68,62.95
4971,64,38,9,76,29,49,9,93,60,3,86,82,65.65
4972,90,91,87,60,41,16,51,67,72,95,80,20,68.35
4973,7,57,33,66,6,1,36,38,30,82,40,41,41.55
4974,50,18,60,12,70,89,51,79,87,83,36,68,54.8
4975,80,87,91,91,90,53,26,35,44,41,81,13,72.1
4976,72,82,26,10,87,43,33,6,59,48,54,99,68.85
4977,5,76,39,10,18,80,99,84,85,48,8,69,47.85
4978,88,76,64,84,40,48,61,65,72,6,98,4,67.8
4979,38,57,32,84,33,1,15,54,86,8,35,23,52.15
4980,59,27,67,6,21,71,58,71,83,70,56,92,51
4981,27,65,70,16,51,69,20,41,41,26,62,28,48.9
4982,96,9,8,47,90,8,15,26,84,20,81,1,59.55
4983,53,85,15,13,5,0,80,1,26,34,19,5,43.15
4984,36,76,4,62,73,68,78,69,57,87,84,33,69.9
4985,8,57,97,63,94,8,12,3,68,95,46,75,48.55
4986,81,72,22,96,24,13,32,20,80,75,19,21,65.85
4987,55,96,42,74,65,26,53,0,97,86,5,3,64.4
4988,58,13,88,76,9,8,68,37,72,35,72,5,37.35
4989,84,83,56,64,73,35,26,59,33,92,92,66,75.8
4990,1,14,50,33,25,92,51,75,9,66,28,76,38.15
4991,60,95,12,8,4,83,64,90,65,42,76,62,67.85
4992,57,32,23,76,85,78,43,13,24,7,99,86,63.7
4993,59,16,10,36,67,99,29,78,2,97,90,98,66
4994,39,23,51,29,97,2,22,87,33,77,48,89,50.7
4995,35,29,16,40,70,22,78,81,70,35,5,72,48.65
4996,36,61,36,44,49,72,99,16,27,47,38,86,53.05
4997,78,12,12,100,16,29,82,72,8,45,31,67,53.35
4998,91,61,61,46,10,18,93,46,10,31,48,33,50.45
4999,17,46,90,6,52,66,15,81,92,6,42,100,46.3
5000,97,15,83,13,49,49,54,55,79,73,27,71,52.75
5001,62,65,96,47,7,47,17,52,38,11,44,33,48.95
5002,21,80,95,5,91,2,89,17,92,54,64,56,45.2
5003,10,95,7,33,96,97,16,68,12,22,49,36,66.45
5004,57,42,55,79,61,65,74,47,98,74,53,5,59.95
5005,56,7,92,100,88,26,51,8,10,51,50,70,46.7
5006,76,2,82,99,84,86,44,53,34,12,42,44,56.35
5007,3,11,69,45,75,95,55,34,7,75,63,40,40.6
5008,85,83,43,58,89,98,92,45,6,70,94,99,79.9
5009,6,15,59,69,28,39,53,0,68,52,29,4,31.9
5010,60,77,40,7,98,17,8,40,69,62,81,59,65.75
5011,53,79,20,23,100,26,16,72,56,73,92,66,71.45
5012,87,58,85,66,43,10,26,31,34,70,41,16,55.7
5013,67,48,41,3,44,38,36,83,93,50,37,82,57.85
5014,91,62,73,95,28,18,21,76,10,57,86,64,66
5015,78,61,73,0,87,88,71,39,37,26,85,100,63.8
5016,0,48,28,33,58,6,66,10,90,6,65,54,39.45
5017,54,50,79,8,14,94,37,61,84,49,68,8,51.15
5018,2,32,64,62,69,56,98,45,77,23,14,3,37.3
5019,77,29,16,75,95,1,95,47,48,86,60,41,61.05
5020,37,58,29,9,43,37,71,42,34,24,95,45,48.45
5021,0,75,25,9,97,4,43,50,28,43,5,73,46.3
5022,37,14,52,49,35,77,90,60,87,35,77,95,49.3
5023,84,81,18,43,83,81,95,41,99,56,23,0,73.1
5024,28,91,52,47,56,35,35,25,40,96,84,86,62.2
5025,4,22,84,86,63,67,97,10,95,36,13,16,37.05
5026,73,77,16,5,75,87,24,24,5,51,11,93,68.1
5027,91,93,45,87,98,76,94,39,9,62,54,90,81.4
5028,20,96,84,23,37,84,41,24,83,6,67,78,55.05
5029,70,44,52,84,16,56,12,83,83,93,43,6,63
5030,66,61,63,94,26,96,55,74,89,59,84,96,73.05
5031,46,78,44,57,16,19,78,73,84,94,80,4,57.45
5032,83,70,48,63,62,4,50,51,22,36,92,51,63.8
5033,82,14,18,93,10,23,49,2,45,20,50,97,53.25
5034,34,45,70,55,63,98,76,38,11,97,79,52,55.45
5035,67,63,80,97,38,29,51,90,54,45,81,2,60.45
5036,68,45,64,81,1,27,32,34,12,20,37,61,48.7
5037,0,55,36,11,65,52,94,39,73,83,40,31,43.8
5038,67,43,69,34,53,50,24,94,6,97,43,1,54.65
5039,11,74,25,70,28,6,57,84,100,71,74,79,57.45
5040,59,28,1,88,44,41,39,21,11,95,95,80,62.75
5041,26,94,58,5,87,34,86,61,60,51,91,52,57.25
5042,55,61,95,64,87,93,37,18,24,93,15,11,59.3
5043,22,88,4,79,79,33,2,13,1,28,97,4,62.75
5044,24,51,36,59,30,72,15,100,25,68,49,3,54
5045,20,53,30,67,48,75,1,49,50,93,93,55,62.55
5046,60,87,75,28,8,53,22,61,68,75,37,79,60.7
5047,62,56,98,37,26,28,97,86,61,38,85,81,50.6
5048,51,82,93,91,55,9,29,89,71,26,4,63,59
5049,87,65,47,21,77,26,9,42,72,76,8,44,64.75
5050,24,21,5,7,44,82,64,54,38,9,76,59,45.4
5051,54,19,14,62,88,12,21,39,83,35,38,19,54.05
5052,45,32,14,95,42,41,51,11,10,94,86,52,56.9
5053,31,71,60,96,21,36,55,64,63,15,26,72,53.95
5054,54,24,15,12,98,60,32,33,85,35,31,15,54.45
5055,95,45,19,26,32,95,88,82,79,89,63,98,72.55
5056,4,72,76,17,26,78,85,22,41,83,94,92,47.05
5057,35,97,43,17,39,20,79,70,9,33,32,29,49.4
5058,48,56,41,76,25,2,29,6,88,36,89,19,52.45
5059,57,86,45,85,82,7,81,64,18,71,17,85,65.2
5060,38,4,94,61,44,69,23,17,3,67,75,86,42.65
5061,79,54,33,13,44,92,4,7,82,58,66,51,66.2
5062,96,60,63,10,25,82,52,88,2,28,4,35,56.85
5063,84,88,28,85,69,16,100,41,80,30,77,21,71.05
5064,60,7,2,99,66,9,54,92,13,65,58,0,54.3
5065,8,15,8,16,5,96,22,86,9,88,75,20,43.3
5066,5,47,74,50,27,12,90,92,5,2,3,47,29.85
5067,34,60,74,95,66,90,75,0,30,68,15,82,57.5
5068,38,14,24,13,12,11,9,78,30,21,74,71,39.85
5069,21,64,85,56,62,65,97,14,47,79,99,4,49.1
5070,40,21,41,92,12,73,32,27,8,72,47,39,48.85
5071,4,2,45,5,76,84,79,35,75,52,65,92,40.2
5072,41,53,72,56,0,22,92,95,25,47,76,81,46
5073,86,13,83,3,39,64,61,45,1,72,7,92,44.9
5074,80,35,58,10,36,96,81,76,3,75,43,78,56.1
5075,75,81,20,73,30,51,26,20,95,46,20,44,69.55
5076,86,81,73,91,16,60,6,48,91,41,25,30,69.25
5077,79,66,21,10,8,25,99,38,5,3,34,14,45.95
5078,66,9,28,98,63,14,26,37,29,81,14,57,54.3
5079,29,48,62,78,56,21,73,8,54,81,39,52,47.75
5080,56,64,72,7,12,88,9,19,27,41,29,44,50.05
5081,85,90,60,83,36,64,74,83,60,42,65,66,74.4
5082,72,56,63,58,13,25,56,7,76,96,79,41,56.05
5083,28,26,68,20,74,20,29,13,54,41,12,96,39.75
5084,36,74,39,64,24,23,2,61,35,2,0,23,50.15
5085,86,4,74,92,94,15,28,83,73,58,42,37,58.95
5086,12,70,0,23,77,31,13,34,73,80,27,50,57.05
5087,31,82,64,29,56,15,76,54,4,75,0,23,45.2
5088,45,56,61,98,70,76,82,44,28,10,39,76,59.25
5089,22,92,53,96,87,41,24,20,99,80,33,90,69.8
5090,44,14,59,83,99,31,9,52,11,34,12,32,48.6
5091,16,98,45,56,41,49,78,53,21,49,60,18,54.05
5092,84,100,4,79,41,40,91,85,58,62,65,24,77.55
5093,65,75,21,72,46,23,48,42,38,69,3,69,63.65
5094,100,29,89,94,43,12,37,5,1,98,88,96,59.35
5095,5,19,52,16,40,74,70,54,13,5,97,88,36.95
5096,17,36,69,58,2,78,13,43,9,31,12,86,40.9
5097,93,2,31,30,89,9,29,90,47,10,35,48,53.75
5098,21,72,10,63,89,41,39,67,63,42,95,16,64.1
5099,32,40,9,47,0,40,11,3,2,38,60,20,42.8
5100,29,38,38,22,78,2,91,62,71,12,57,42,42.45
5101,80,25,97,69,10,54,13,91,59,12,84,83,55.4
5102,31,1,30,29,100,15,0,90,80,38,89,75,51.4
5103,41,22,11,54,6,43,67,57,67,45,14,76,46.4
5104,77,22,79,6,11,80,48,53,20,33,92,81,48.15
5105,9,84,37,74,37,88,17,80,93,66,89,21,66.4
5106,35,15,66,97,53,29,35,37,18,31,84,62,46.15
5107,33,8,65,11,66,98,63,59,78,67,11,23,42.95
5108,72,12,51,59,52,36,95,51,19,64,75,32,48.7
5109,27,27,4,51,89,59,27,28,57,72,68,66,58.5
5110,10,26,10,26,93,76,91,39,41,6,60,80,47.45
5111,77,50,24,11,31,23,31,70,93,90,41,95,62.4
5112,38,63,34,12,99,25,71,7,9,2,89,16,48
5113,46,51,34,71,44,57,24,96,22,85,31,47,61.05
5114,18,80,21,79,50,8,46,95,87,79,1,43,59.15
5115,14,37,36,61,36,60,19,34,11,71,7,24,43.7
5116,27,99,85,28,58,18,32,81,8,68,90,71,56.4
5117,23,64,54,34,53,27,29,15,78,48,100,98,53.9
5118,71,17,74,59,17,6,36,17,28,57,53,59,42.3
5119,8,62,95,28,0,44,79,58,81,93,7,28,36.1
5120,46,50,98,30,20,85,52,88,19,27,87,11,46.9
5121,32,8,94,76,27,93,88,33,64,26,12,99,40.5
5122,61,12,71,75,15,62,73,3,2,21,28,8,37.15
5123,96,39,63,60,47,36,68,68,7,93,12,89,60.05
5124,18,54,19,1,27,15,7,77,38,100,57,85,49.3
5125,66,78,97,32,21,99,96,64,63,70,62,52,60.05
5126,73,42,3,71,82,4,100,60,30,93,86,60,64.85
5127,39,43,17,61,0,28,0,85,71,12,46,30,50.8
5128,46,67,50,58,94,51,94,45,78,21,78,47,61.65
5129,64,32,67,39,41,22,6,20,21,74,87,93,52.15
5130,28,23,19,48,97,5,61,76,95,4,86,78,52.2
5131,49,35,8,31,69,35,86,99,4,21,73,46,52.35
5132,97,9,79,37,91,56,57,92,57,78,37,32,58.65
5133,12,99,25,91,2,32,87,37,72,52,68,66,57.6
5134,0,19,24,78,94,48,77,72,78,38,68,97,52.2
5135,33,74,67,86,79,40,86,96,62,36,94,63,63.45
5136,92,11,40,87,80,79,72,85,60,30,39,16,64.1
5137,47,61,58,12,43,54,7,80,51,61,0,43,53.1
5138,76,17,44,84,26,97,63,59,100,92,1,4,59.55
5139,47,93,40,53,50,25,7,86,32,80,28,93,67.4
5140,48,100,37,75,23,36,2,35,21,5,6,61,60.6
5141,63,62,18,12,19,76,57,5,50,80,92,62,60.5
5142,60,83,13,38,31,16,31,38,10,33,56,78,60
5143,28,24,20,22,98,95,67,28,57,86,54,38,54.7
5144,38,11,14,91,12,31,48,26,49,51,72,71,47.85
5145,87,20,2,13,42,27,37,68,69,29,35,41,54.65
5146,25,24,36,16,19,92,1,8,16,12,6,91,40.5
5147,16,10,45,23,1,24,8,23,45,57,91,20,31.9
5148,70,63,15,57,67,46,45,62,43,93,9,46,67.5
5149,12,72,13,62,90,21,64,18,56,52,79,73,58.5
5150,68,49,8,33,59,90,48,96,4,19,73,27,64.35
5151,25,61,6,50,88,60,74,29,38,5,38,20,54.2
5152,48,88,13,85,3,43,28,57,57,54,57,27,65.2
5153,66,98,5,9,95,19,89,39,8,30,89,85,67.7
5154,6,95,84,71,16,49,90,67,92,58,97,18,52.5
5155,57,48,14,20,0,87,28,31,22,18,97,62,55.4
5156,48,13,51,36,32,46,32,64,46,69,39,51,45.35
5157,52,0,71,6,29,46,27,33,35,97,13,37,35.8
5158,64,80,33,89,4,71,94,84,30,27,81,45,65.55
5159,61,24,0,12,11,50,82,30,83,12,0,23,42.6
5160,16,58,95,79,31,54,25,58,22,51,16,91,47.35
5161,42,71,68,29,37,77,28,77,55,73,48,44,58.55
5162,24,68,93,30,16,38,10,25,70,60,85,76,47.8
5163,2,4,85,4,57,13,95,21,45,40,100,8,21.05
5164,78,98,19,31,39,68,84,33,57,44,15,8,65.75
5165,28,18,79,15,95,46,33,96,35,6,6,20,38.4
5166,31,22,6,72,23,20,85,12,67,81,14,23,42.1
5167,25,8,6,21,11,14,47,95,87,85,20,94,42.3
5168,15,93,49,63,94,99,26,54,59,13,65,63,68.7
5169,24,49,1,43,18,96,71,7,13,35,58,92,51.9
5170,53,15,46,39,28,80,39,61,24,7,47,39,45.65
5171,27,32,13,36,84,83,30,21,70,11,88,73,57.45
5172,72,1,30,77,89,0,64,55,78,39,72,51,54.75
5173,55,13,49,15,51,79,38,83,43,96,83,3,51.7
5174,64,0,60,42,91,81,97,20,45,87,49,2,48.5
5175,92,89,40,83,16,9,23,97,12,61,9,12,66.4
5176,85,57,13,62,72,22,91,48,61,13,51,20,62.8
5177,79,88,4,14,20,17,67,93,18,48,84,7,62.25
5178,40,15,74,43,59,57,81,5,11,50,67,72,40.7
5179,50,78,4,89,97,72,92,34,89,61,29,0,72.05
5180,70,89,63,8,74,93,22,26,47,4,33,13,63.05
5181,77,46,28,64,19,76,100,83,32,82,93,75,65.95
5182,28,43,74,98,52,51,60,39,78,66,77,35,53.65
5183,82,79,4,43,79,94,26,13,36,0,85,21,74.85
5184,18,13,95,19,62,45,15,73,5,100,64,35,37.4
5185,65,92,35,69,56,12,44,51,88,96,59,44,71.3
5186,40,23,78,73,28,95,26,78,80,48,7,15,49.5
5187,44,54,18,32,0,16,72,39,42,16,74,10,43.05
5188,14,14,63,79,81,66,4,42,99,72,64,66,53.85
5189,2,82,21,99,58,60,58,57,49,94,68,97,66.75
